ID,Delay
2969,-13005756906.455748
2970,-32196801131.0203
2971,-195905618313.67606
2972,-189086921410.33636
2973,-20087819715.769966
2974,-39935163080.159775
2975,-18236383137.56496
2976,-186543754698.7248
2977,5013428242.865048
2978,-29582877114.878487
2979,-39015498034.3839
2980,-125782173083.89044
2981,-33028374460.064003
2982,-20017062411.27992
2983,-25634271918.240288
2984,-38919033445.92775
2985,-184692318120.5269
2986,-25634271918.240288
2987,-17587536025.50005
2988,-187508427782.08743
2989,-29449683330.72065
2990,-18236383137.572075
2991,-20087819715.812325
2992,5013428242.881529
2993,-132320446450.82803
2994,-192090206901.1482
2995,-3383762288.7065525
2996,-27802197841.228237
2997,-24949445722.944668
2998,-29449683330.72065
2999,-21000059363.08359
3000,-12041083823.11903
3001,-11235022619.06225
3002,-38970489996.78822
3003,-117540190019.5039
3004,-3383762288.7065525
3005,-189086921410.33636
3006,-11235022619.084862
3007,-11970326518.586624
3008,-44516942199.20405
3009,-136995473277.04611
3010,-32196801131.044792
3011,-29653634419.433243
3012,-27802197841.23535
3013,-29449683330.72124
3014,-37067596867.68752
3015,7829537904.442009
3016,-13005756906.455748
3017,-90890708719.69077
3018,-20268741252.429302
3019,-44925061790.036095
3020,-37119053418.58282
3021,-189992257119.52737
3022,-172041386570.43073
3023,-39883706529.24798
3024,-89110029445.9757
3025,-29653634419.44077
3026,-48280897060.836655
3027,3434934614.6570654
3028,-30618307502.812325
3029,-39847071363.42821
3030,-139139143354.1917
3031,-148781388583.16895
3032,-184692318120.5269
3033,5013428242.881529
3034,-148781388583.16895
3035,-89110029445.9757
3036,-32196801131.0203
3037,-172112143874.92834
3038,-39935163080.14329
3039,-35200086621.856606
3040,-20017062411.27992
3041,-18236383137.56496
3042,-13005756906.439264
3043,431649123.7738719
3044,-151324555294.77295
3045,-129777279739.24852
3046,-222193809790.78638
3047,-38919033445.892914
3048,-222264567095.28394
3049,-184692318120.5198
3050,21747874640.336475
3051,-186472997394.17007
3052,-220413130517.07852
3053,-30618307502.812325
3054,-29582877114.943195
3055,-27802197841.23535
3056,-184692318120.5198
3057,-38899732692.225945
3058,-44465485648.35564
3059,-11970326518.586624
3060,-12041083823.076668
3061,-25911231728.16169
3062,-195905618313.67554
3063,-93504632735.79237
3064,-18236383137.572075
3065,-44925061790.04364
3066,-129777279739.241
3067,-186543754698.7672
3068,5978101326.2366
3069,-39015498034.38451
3070,-10189647244.871695
3071,-43073625211.83109
3072,-30618307502.81846
3073,-132320446450.85255
3074,-170260707296.71585
3075,-44925061790.078476
3076,-27802197841.228237
3077,-32196801131.0203
3078,-37067596867.68752
3079,-50471513992.50636
3080,-8418912957.501833
3081,-186472997394.17007
3082,-227811019297.7467
3083,-227811019297.7467
3084,-20017062411.21521
3085,-20017062411.21521
3086,-181474007489.87216
3087,-135323731941.66437
3088,-90890708719.62605
3089,-181474007489.87216
3090,-20087819715.769966
3091,-29449683330.72065
3092,-189086921410.3119
3093,-20087819715.812325
3094,-54286925404.98738
3095,-39015498034.3839
3096,5978101326.244129
3097,-35200086621.9035
3098,-223229240178.6556
3099,-48332353611.73136
3100,-223229240178.63913
3101,-25634271918.240288
3102,-25634271918.193386
3103,-13567806.127595607
3104,3434934614.632572
3105,7829537904.449133
3106,-12041083823.084194
3107,-93504632735.79237
3108,-18236383137.572075
3109,-172041386570.36612
3110,-127633609662.09549
3111,-29582877114.943195
3112,-129706522434.68623
3113,-33028374460.064003
3114,-129777279739.241
3115,-184692318120.5198
3116,-29653634419.44077
3117,5013428242.858916
3118,-184692318120.5269
3119,-20087819715.769966
3120,-38970489996.78822
3121,-187508427782.08743
3122,-39015498034.38451
3123,-186543754698.7248
3124,-131082112082.89804
3125,-48332353611.731964
3126,-53493299939.02748
3127,-186543754698.7672
3128,-48280897060.836655
3129,-20087819715.777493
3130,-90890708719.62605
3131,-35200086621.856606
3132,5013428242.865048
3133,-224807733806.88806
3134,-39935163080.14329
3135,-227811019297.69983
3136,65898910422.72887
3137,-135323731941.66437
3138,-39015498034.3839
3139,-177658596077.39117
3140,-39015498034.38451
3141,-27802197841.23535
3142,-11970326518.521914
3143,-189086921410.33636
3144,-187508427782.08743
3145,-37067596867.68038
3146,-29653634419.433243
3147,21747874640.335884
3148,-50471513992.459465
3149,-29582877114.943195
3150,-222193809790.78638
3151,-31449880831.831924
3152,-181474007489.82986
3153,-12041083823.102844
3154,-148781388583.18753
3155,-39015498034.342224
3156,-30618307502.788223
3157,-128598282745.45041
3158,-43073625211.81302
3159,-25634271918.212063
3160,-25634271918.178482
3161,21747874640.378155
3162,-35200086621.841705
3163,-25634271918.178482
3164,-21052492799.124947
3165,-20087819715.761223
3166,-45889734873.380775
3167,-127925843161.01791
3168,-51641863360.785126
3169,-135323731941.64946
3170,-44854304485.52851
3171,-184692318120.52484
3172,-138772234362.40958
3173,-17587536025.485146
3174,-19332236216.002884
3175,-29449683330.6848
3176,-187508427782.0798
3177,-36031659950.88547
3178,-48332353611.68968
3179,-93504632735.76848
3180,-53422542634.477516
3181,-186543754698.71606
3182,-131374345581.80113
3183,-224807733806.86017
3184,-187508427782.11005
3185,-39015498034.34807
3186,-172112143874.94693
3187,-222193809790.75806
3188,-18236383137.56997
3189,-132320446450.82866
3190,-20087819715.761223
3191,-186472997394.20636
3192,-146929952004.93835
3193,-13005756906.431643
3194,-29449683330.6848
3195,-227811019297.71844
3196,-11970326518.558243
3197,-44854304485.51771
3198,-220413130517.05334
3199,-11970326518.558243
3200,-22630986427.353664
3201,-96507918226.58922
3202,-223861632937.8135
3203,-29582877114.92564
3204,-184692318120.5017
3205,-22630986427.357662
3206,-29449683330.67897
3207,-20017062411.25154
3208,-135323731941.68304
3209,-222193809790.76892
3210,3434934614.656431
3211,-20087819715.796143
3212,-11235022619.054628
3213,-186543754698.7509
3214,-195905618313.63962
3215,-39015498034.342224
3216,-29582877114.914818
3217,-136995473277.01025
3218,-21052492799.15518
3219,-91926139107.5255
3220,-18236383137.546867
3221,-62855163553.89995
3222,-89110029445.95763
3223,-20087819715.761223
3224,-39015498034.342224
3225,-184692318120.52484
3226,-90890708719.67319
3227,25563286052.878704
3228,-130176776373.68312
3229,-222264567095.2677
3230,-44925061790.02736
3231,-186543754698.7509
3232,-223229240178.62115
3233,-25634271918.212063
3234,-90961466024.17201
3235,-3016853296.9244933
3236,-114723077884.37183
3237,-192090206901.1668
3238,-79091342138.69447
3239,-37067596867.68541
3240,-37067596867.66231
3241,-227811019297.71844
3242,-54286925404.9451
3243,-100323329639.08974
3244,-20087819715.796143
3245,-30485207748.4682
3246,5013428242.889146
3247,-187508427782.06946
3248,-222264567095.30252
3249,-53493299938.976364
3250,-136995473277.00444
3251,6048858630.762549
3252,-96507918226.6228
3253,-136995473277.00444
3254,-129777279739.2672
3255,-21052492799.11464
3256,-30618307502.788223
3257,-10199592231.18129
3258,-27802197841.210144
3259,-172041386570.41327
3260,-27802197841.210144
3261,6048858630.751734
3262,-28633771170.253906
3263,-38919033445.91157
3264,-31528441235.124893
3265,-90890708719.66235
3266,-37119053418.5576
3267,-29582877114.914818
3268,-187508427782.06946
3269,-54286925404.95094
3270,-54457973022.3401
3271,-20268741252.411747
3272,28662221960.978268
3273,-189086921410.30847
3274,-22630986427.357662
3275,-22630986427.353664
3276,-21304171640.27433
3277,-22630986427.357662
3278,21747874640.372326
3279,-53493299938.976364
3280,-12041083823.067926
3281,-43383665500.88549
3282,-114723077884.37183
3283,-21052492799.11464
3284,-11970326518.56906
3285,6048858630.762549
3286,-20087819715.796143
3287,-192090206901.13324
3288,-13005756906.461876
3289,3434934614.6604314
3290,-39935163080.12536
3291,-11970326518.56906
3292,21747874640.372326
3293,-148781388583.18753
3294,-146929952004.9615
3295,-130176776373.67914
3296,-48332353611.695526
3297,-30618307502.788223
3298,-148710631278.65393
3299,-25634271918.178482
3300,-10189647244.853598
3301,-30485207748.50312
3302,-32196801131.01694
3303,-23788000977.70567
3304,-181474007489.83572
3305,-29653634419.45942
3306,-127925843161.041
3307,6048858630.762549
3308,-20017062411.262363
3309,431649123.80209285
3310,3434934614.6604314
3311,-20017062411.262363
3312,-17551556942.321312
3313,-44854304485.52851
3314,-94339211140.43335
3315,-48332353611.68968
3316,-48280897060.79437
3317,431649123.80209285
3318,-62855163553.894104
3319,-186472997394.20636
3320,66077808483.83954
3321,31109738255.295895
3322,-21052492799.15518
3323,-307334010560.2149
3324,-44854304485.52851
3325,-18236383137.56997
3326,-151324555294.7491
3327,-222264567095.2677
3328,-39015498034.342224
3329,-44465485648.29384
3330,-25634271918.212063
3331,-27802197841.210144
3332,-89110029445.95763
3333,-18236383137.56997
3334,-39935163080.1659
3335,-130176776373.68312
3336,-192090206901.1668
3337,-148710631278.64307
3338,-44854304485.51771
3339,-35200086621.87529
3340,-29653634419.45942
3341,-29449683330.67897
3342,-195905618313.63376
3343,-14584250534.664364
3344,-129777279739.2672
3345,-222264567095.30252
3346,-45889734873.380775
3347,-224807733806.86017
3348,-31449880831.821617
3349,-44465485648.29384
3350,-91926139107.566
3351,-32196801131.01694
3352,-21052492799.15518
3353,-32196801131.02094
3354,-127633609662.12169
3355,-21946160232.109005
3356,-48332353611.68968
3357,-114723077884.37183
3358,-38970489996.80688
3359,-54457973022.32978
3360,-187508427782.11005
3361,-129994505254.9747
3362,-102614096469.11877
3363,-117726363375.20717
3364,-252786984050.04175
3365,-102865775310.26813
3366,-113976157585.156
3367,-115554651213.37314
3368,-112109153868.26329
3369,-268999274147.5384
3370,-210089129110.92557
3371,-102543339164.60008
3372,-102543339164.58365
3373,-274616483654.49875
3374,-121541774787.68222
3375,-212303556492.58978
3376,-138562743403.9237
3377,-127451338543.38489
3378,-114723077884.32944
3379,-119645330171.90146
3380,-85910039042.00484
3381,-100762659890.89081
3382,-74696738848.87666
3383,-268999274147.5384
3384,-116389229618.05072
3385,-100762659890.89081
3386,-129994505254.93231
3387,-119645330171.90146
3388,-97110527288.01532
3389,-94496603271.90672
3390,-136813202158.2851
3391,-270034704535.4038
3392,-123988476910.82397
3393,-173416985473.01083
3394,-117726363375.20717
3395,-122409983282.56445
3396,-212232799188.07108
3397,-94567360576.42542
3398,-100762659890.89081
3399,-103929224191.32571
3400,-121374552894.699
3401,-214846723204.13715
3402,-267218594873.84555
3403,-97110527288.01532
3404,-117726363375.20717
3405,-97110527287.97293
3406,-269070031452.07358
3407,-267218594873.84555
3408,-111160047923.59772
3409,-211124559498.7745
3410,-119593873621.00616
3411,-54810155661.40013
3412,-112179911172.78198
3413,-113144584256.11224
3414,-103578769552.44904
3415,-271613198163.62094
3416,-179034194979.9547
3417,-117726363375.18265
3418,-122461439833.45975
3419,-213608388836.20444
3420,-103830448393.59842
3421,-252786984050.04175
3422,-233850832048.05768
3423,-100762659890.89081
3424,-111975960084.01895
3425,-100077833695.64212
3426,-110328474594.55402
3427,-105157263180.70856
3428,-106656829207.83728
3429,-129994505254.93231
3430,-112109153868.24686
3431,-127043218952.55467
3432,-112179911172.78198
3433,-113011484501.82568
3434,-314152707463.5255
3435,-94496603271.90672
3436,-113144584256.11224
3437,-121541774787.68222
3438,-221665420107.48987
3439,-304720086544.08984
3440,-264000284243.16983
3441,-112940727197.30699
3442,-135948819387.8152
3443,-111975960084.01895
3444,-132997790745.81007
3445,-114723077884.32944
3446,-278431895066.9739
3447,-268999274147.5384
3448,-112109153868.24686
3449,-127380581238.84976
3450,-114723077884.32944
3451,-112109153868.24686
3452,-268999274147.55487
3453,-76477418122.58594
3454,-112109153868.24686
3455,-102543339164.58365
3456,-264000284243.16983
3457,-82094627629.52988
3458,-240669528951.4104
3459,-267218594873.84555
3460,-105157263180.66617
3461,-123988476910.82397
3462,-102795018005.733
3463,-108160548671.54396
3464,-130491721373.3148
3465,-108160548671.54396
3466,-102543339164.58365
3467,-113011484501.82568
3468,-124039933461.67688
3469,-51345781193.52642
3470,-76477418122.5695
3471,-141566028894.7591
3472,-305755516931.95557
3473,-94496603271.89029
3474,-314152707463.5255
3475,-128416011626.71515
3476,-94496603271.89029
3477,-176030909489.07697
3478,-97110527288.01532
3479,-102543339164.58365
3480,-115554651213.41553
3481,-21209145449.666016
3482,-82094627629.50536
3483,-136984249775.66415
3484,-112109153868.24686
3485,-307334010560.1726
3486,-94496603271.90672
3487,-102543339164.58365
3488,-112109153868.24686
3489,-53959705209.609
3490,-236854117538.93542
3491,-127380581238.84976
3492,-103578769552.44904
3493,-108160548671.54396
3494,-51416538498.06158
3495,-128416011626.71515
3496,-112109153868.26329
3497,-102614096469.11877
3498,-231236908031.97507
3499,-125909942254.21988
3500,-110328474594.55402
3501,-100762659890.89081
3502,-270034704535.4038
3503,-79091342138.65208
3504,-307334010560.1726
3505,-231236908031.99155
3506,-112109153868.26329
3507,-211124559498.7745
3508,-123093832592.66159
3509,-85910039042.00484
3510,-111975960084.01895
3511,-97110527288.01532
3512,-102543339164.60008
3513,-107475722476.2953
3514,-217850008695.01495
3515,-105157263180.70856
3516,-25024556862.141056
3517,-124039933461.71927
3518,-114723077884.32944
3519,-127380581238.8662
3520,-112109153868.26329
3521,-82094627629.50536
3522,-119593873621.00616
3523,-314152707463.5255
3524,-79091342138.65208
3525,-105157263180.70856
3526,-117726363375.20717
3527,-134168140114.10593
3528,-100113812778.85066
3529,-132997790745.81007
3530,-255603093711.59995
3531,-305755516931.95557
3532,-103578769552.44904
3533,-124874511866.37086
3534,-210159886415.44427
3535,-171636306199.3015
3536,-110328474594.55402
3537,-129994505254.9747
3538,-94496603271.90672
3539,-101858512969.3514
3540,-112109153868.26329
3541,-173487742777.52954
3542,-110328474594.55402
3543,-111160047923.59772
3544,-76477418122.5695
3545,-268999274147.5384
3546,-121541774787.68222
3547,-92715923998.19745
3548,-268999274147.55487
3549,-138562743403.8813
3550,-270034704535.4038
3551,-225113922528.25003
3552,-102614096469.11877
3553,-105157263180.66617
3554,-254638420628.26978
3555,-112179911172.78198
3556,-271613198163.66336
3557,-136813202158.2851
3558,-268999274147.55487
3559,-122373348116.72592
3560,-94496603271.89029
3561,-210159886415.44427
3562,-108160548671.54396
3563,-236854117538.91095
3564,-260184872830.69492
3565,-92715923998.19745
3566,-267218594873.84555
3567,-274616483654.49875
3568,-113976157585.156
3569,-114723077884.32944
3570,-214846723204.13715
3571,-208308449837.18292
3572,-94567360576.41344
3573,-100113812778.8294
3574,-269070031452.04282
3575,-134255676234.86516
3576,-112940727197.2691
3577,-219521750030.31503
3578,-254638420628.22278
3579,-54810155661.379036
3580,-125599901965.14166
3581,-114054717988.4356
3582,-82094627629.50862
3583,-113144584256.09875
3584,-82094627629.50862
3585,-108508265786.03459
3586,-188853166579.6407
3587,-232904731179.0322
3588,-123988476910.77963
3589,-188853166579.65878
3590,-106656829207.80396
3591,-264000284243.14636
3592,-232272338419.82706
3593,-128416011626.70166
3594,-16627366330.547333
3595,-30301258839.545242
3596,-111051432497.61069
3597,-52196231645.25379
3598,-176030909489.09824
3599,-211124559498.75073
3600,-108508265786.05327
3601,-77512848510.45169
3602,-127043218952.53342
3603,-134168140114.0726
3604,-76477418122.54805
3605,-118557936704.19609
3606,-263821386182.05392
3607,-100113812778.79582
3608,-119593873620.9909
3609,-130807173814.14723
3610,-105408942021.81761
3611,-30301258839.545242
3612,-108412227512.6385
3613,-215706338617.81458
3614,-278431895066.95026
3615,-112227638925.13899
3616,-25024556862.117523
3617,-64226904533.69258
3618,-95532033659.74225
3619,-92715923998.16412
3620,-123988476910.78362
3621,-54810155661.355835
3622,-102795018005.72238
3623,-118557936704.19609
3624,-103929224191.29634
3625,-77512848510.45169
3626,-127451338543.35423
3627,-97110527287.97098
3628,-95532033659.74225
3629,-130858630365.00026
3630,-145381440307.21054
3631,-130858630365.00026
3632,-213268229575.9066
3633,-121445310199.18721
3634,-124039933461.67493
3635,-257181587339.83838
3636,-77512848510.45169
3637,-85910039041.98128
3638,-136634304097.17499
3639,-106656829207.82202
3640,-94496603271.87967
3641,-240669528951.38107
3642,-176865487893.73306
3643,-115554651213.37517
3644,-52196231645.264595
3645,-107475722476.24046
3646,-82094627629.47504
3647,-76548175427.07397
3648,-114054717988.46918
3649,-13811256669.002634
3650,-50415552371.57214
3651,-129994505254.93434
3652,-117870129400.93605
3653,-210159886415.4321
3654,-76548175427.07397
3655,-118557936704.22968
3656,-51416538498.04957
3657,-94496603271.86884
3658,-61628852564.68118
3659,-240669528951.38107
3660,-60778402112.93828
3661,-221665420107.4664
3662,-52266988949.79832
3663,-108437508481.50867
3664,-114054717988.4356
3665,-122282541772.34944
3666,-101014338732.00684
3667,-57813441152.18068
3668,-268999274147.5278
3669,-76548175427.07397
3670,-94496603271.86884
3671,-76548175427.09265
3672,-110328474594.52069
3673,-113976157585.14252
3674,-182849606392.40036
3675,-117870129400.97832
3676,-97110527287.97098
3677,-121445310199.18721
3678,-103578769552.43555
3679,-56962990700.4319
3680,-129994505254.93434
3681,-188853166579.66382
3682,-127043218952.49983
3683,-173416985472.9729
3684,-95532033659.73198
3685,-53231662033.11683
3686,-102865775310.2212
3687,-53231662033.15737
3688,-108508265786.03459
3689,-124990277208.41301
3690,-74696738848.8614
3691,-82094627629.50862
3692,-100113812778.79582
3693,-114723077884.32748
3694,-113976157585.14252
3695,-233850832048.05978
3696,-94496603271.86884
3697,-211124559498.76108
3698,-92715923998.16412
3699,-264000284243.1405
3700,-104472436985.41957
3701,-100113812778.8294
3702,-233850832048.05978
3703,-115676141345.94142
3704,-231236908031.96448
3705,-211124559498.75073
3706,-94496603271.87967
3707,-112227638925.13899
3708,-102795018005.72238
3709,-130858630365.04253
3710,-79091342138.65013
3711,-264000284243.1405
3712,-54810155661.355835
3713,-111051432497.6339
3714,-105408942021.81761
3715,-117870129400.94186
3716,-212232799188.044
3717,-100113812778.8294
3718,-208308449837.20605
3719,-124039933461.67493
3720,-13811256669.002634
3721,-112227638925.18126
3722,-173487742777.51736
3723,-111051432497.6339
3724,-79091342138.65411
3725,-176030909489.075
3726,-94567360576.39476
3727,-95532033659.77248
3728,-123042376041.75609
3729,-127451338543.37291
3730,-108857444442.57777
3731,-211124559498.75073
3732,-111160047923.56439
3733,-176030909489.07907
3734,-232272338419.8573
3735,-113011484501.77876
3736,-94567360576.3785
3737,-173416985472.98376
3738,-85910039041.97546
3739,-52196231645.25379
3740,-94567360576.39476
3741,-121426009445.58368
3742,-112940727197.2691
3743,-254567663323.71313
3744,-123988476910.80284
3745,-97110527287.99419
3746,-106656829207.80396
3747,-219521750030.35733
3748,-102795018005.72238
3749,-174452415860.83594
3750,-101929270273.83943
3751,-97110527287.99419
3752,-236854117538.88055
3753,-213268229575.93683
3754,-130807173814.11078
3755,-76477418122.55888
3756,-219521750030.31503
3757,-79091342138.65013
3758,-77512848510.4112
3759,-13811256669.002634
3760,-108412227512.67209
3761,-102795018005.71155
3762,-13811256668.997625
3763,-121445310199.22215
3764,-76477418122.55888
3765,-271613198163.62305
3766,-122373348116.73882
3767,-97110527287.97098
3768,-208308449837.20102
3769,-101014338732.02992
3770,-190633845853.35626
3771,-94496603271.86884
3772,-191490378180.1323
3773,-112227638925.1448
3774,-97110527287.97098
3775,-52381211581.36805
3776,-136813202158.25572
3777,-102865775310.23747
3778,-79091342138.67334
3779,-231236908031.96448
3780,-76548175427.07397
3781,-84631014531.08673
3782,-66051479642.12069
3783,-39733879758.93271
3784,-76233823999.53023
3785,-76233823999.53082
3786,-53937653495.81238
3787,-39733879758.95721
3788,-90637042875.23747
3789,-59201613411.57727
3790,-66835325218.77275
3791,-48320443988.82366
3792,-8633996378.32778
3793,-62236068229.63857
3794,-48320443988.82366
3795,-64152315311.4347
3796,-46539764715.142845
3797,-81204421955.82552
3798,-62332106502.965355
3799,-35918468346.475105
3800,21518511412.628574
3801,-62236068229.63857
3802,-190677958255.90332
3803,-55682353686.310684
3804,-6020072362.2161
3805,-132679137635.81342
3806,-11637281869.18078
3807,-64983888640.4784
3808,-30301258839.502884
3809,-164948400215.7403
3810,-75320607467.0765
3811,-57654289110.56477
3812,-166526893843.96164
3813,-57654289110.56477
3814,-48320443988.83121
3815,-168670563921.1072
3816,-185060748748.90857
3817,-30301258839.51041
3818,-35918468346.49159
3819,-6090829666.75738
3820,-50934368004.94288
3821,-222823114864.51422
3822,-166056639904.98798
3823,-127240826189.92783
3824,-15452693281.662891
3825,-57753064908.27801
3826,-267976548180.45328
3827,-53937653495.79589
3828,-53937653495.81238
3829,-48391201293.325584
3830,-62261349198.50581
3831,-28520579565.75733
3832,-194493369668.3628
3833,-62236068229.65506
3834,-6020072362.2085705
3835,-133303252626.8143
3836,-144457686570.34265
3837,-56618858722.708725
3838,-66764567914.22393
3839,-223858545252.3702
3840,-73417714337.95158
3841,-232255735783.92615
3842,-57753064908.27801
3843,-166127397209.48993
3844,28149197385.321194
3845,-258614684565.52542
3846,-72381777421.2127
3847,-222893872169.02063
3848,-81275179260.28505
3849,-10786831417.448545
3850,-4239393088.5277324
3851,-11637281869.197264
3852,-35918468346.475105
3853,-50934368004.95002
3854,-35918468346.475105
3855,-32915182855.62921
3856,-35918468346.475105
3857,-62261349198.46343
3858,-56689616027.215164
3859,-28520579565.82204
3860,-163912969827.8499
3861,-189544681557.56714
3862,24967013833.388752
3863,-31336689227.401295
3864,-144528443874.8022
3865,-127311583494.47656
3866,-223858545252.3702
3867,30584223340.3186
3868,-30301258839.502884
3869,-130760085915.23672
3870,-35918468346.49159
3871,-63296779586.36186
3872,-83818345971.9023
3873,-30372016144.05169
3874,-56618858722.708725
3875,-83818345971.90944
3876,-30372016144.004787
3877,-84631014531.08673
3878,-208462261345.21674
3879,-125460146916.1822
3880,-53937653495.79589
3881,-53937653495.81238
3882,-75249850162.5701
3883,-209426934428.5658
3884,-6205052298.358205
3885,-84682471081.98204
3886,-222823114864.51422
3887,-30301258839.51041
3888,-226271617285.23947
3889,-59232782738.78556
3890,-6205052298.3576145
3891,-171673849411.9767
3892,-62332106503.01225
3893,-127240826189.97021
3894,-130689328610.68799
3895,-84682471081.95752
3896,-64983888640.4784
3897,-67799998302.12179
3898,-80867059669.51637
3899,-81275179260.33192
3900,-222893872169.02063
3901,-94256592913.3901
3902,-62236068229.65506
3903,-39733879758.95721
3904,-54838179448.920815
3905,-90637042875.21295
3906,-28520579565.75733
3907,-185131506053.41046
3908,-53937653495.81238
3909,-78769109887.78976
3910,-3388942636.779014
3911,-232255735783.90167
3912,-57753064908.27801
3913,-136306538117.67659
3914,-60480669924.7179
3915,-60067361143.42649
3916,-35918468346.49772
3917,-232255735783.92615
3918,-77863774178.65402
3919,-127240826189.93535
3920,-56689616027.16827
3921,-61299563193.24053
3922,-32915182855.622097
3923,-54838179448.920815
3924,-48320443988.83121
3925,-183280069475.2276
3926,-77812317627.7516
3927,-67878558705.43566
3928,-75269150916.18123
3929,-5240379215.008661
3930,-28520579565.82204
3931,-58296277702.38752
3932,-5169621910.459852
3933,-5841174301.121996
3934,-28520579565.75733
3935,-72381777421.2127
3936,-95389869611.70438
3937,-72381777421.19627
3938,-49355874376.72209
3939,-71693970117.89326
3940,-48320443988.82366
3941,-208462261345.16986
3942,-125460146916.1822
3943,-66764567914.231476
3944,-68546918601.30662
3945,-75320607467.0765
3946,-30372016144.004787
3947,-84682471081.98204
3948,-64875273214.58979
3949,-66764567914.22393
3950,-136494549048.271
3951,-80815603118.60472
3952,-32915182855.62921
3953,-95389869611.70438
3954,-83818345971.90944
3955,-62082451137.384415
3956,-46539764715.07813
3957,-63296779586.36126
3958,-84631014531.06221
3959,-57753064908.25351
3960,-71693970117.91779
3961,-56618858722.66634
3962,-75249850162.5701
3963,-84631014531.06221
3964,-71693970117.91779
3965,-173345590747.27228
3966,-264161136768.01834
3967,-60480669924.7179
3968,-46539764715.142845
3969,-32915182855.622097
3970,-90637042875.21295
3971,-28520579565.82204
3972,-125460146916.1822
3973,-49355874376.72209
3974,21518511412.61208
3975,-142677007296.55472
3976,-89772660104.73215
3977,-53937653495.81238
3978,-75365615504.61009
3979,-75320607467.02963
3980,-35918468346.475105
3981,-46539764715.142845
3982,-264161136768.0122
3983,-145493116958.19812
3984,-4239393088.5277324
3985,-217824124960.09778
3986,-57753064908.25351
3987,-62261349198.47098
3988,-81204421955.82552
3989,-15452693281.662891
3990,-77812317627.7516
3991,-62236068229.66119
3992,-222823114864.46307
3993,-48320443988.84986
3994,-6020072362.199828
3995,-76197188833.65044
3996,-86821631462.77792
3997,-49355874376.68565
3998,-39733879758.92935
3999,-77863774178.62881
4000,-61299563193.232925
4001,-185131506053.3955
4002,-183280069475.21014
4003,-75320607467.04831
4004,-75365615504.60674
4005,-30372016143.989883
4006,-169530179334.7967
4007,-54838179448.967964
4008,-80867059669.5225
4009,-223858545252.33377
4010,-48320443988.84986
4011,-90637042875.21358
4012,-225437038880.59607
4013,262899730762.2459
4014,-84631014531.06284
4015,-6090829666.695578
4016,-7783545926.560906
4017,262899730762.2459
4018,-76233823999.48856
4019,-75249850162.55391
4020,-65114974605.717995
4021,-15452693281.635029
4022,-175122351832.743
4023,-166056639904.97925
4024,-175489260824.43765
4025,-228440324371.4261
4026,-53937653495.788284
4027,-84264105539.35721
4028,-80815603118.58679
4029,-32915182855.604004
4030,-72381777421.18861
4031,-6090829666.695578
4032,30584223340.33478
4033,-144528443874.8208
4034,-15452693281.658234
4035,-49355874376.68565
4036,-66764567914.215195
4037,-64696375153.501114
4038,-57753064908.25414
4039,-6020072362.234751
4040,-164948400215.70438
4041,-32915182855.627106
4042,-31336689227.359024
4043,-221042435590.77344
4044,-163983727132.3294
4045,-48320443988.814926
4046,-84682471081.97737
4047,-163912969827.8685
4048,-191123175185.79288
4049,-221042435590.77344
4050,-31336689227.364853
4051,-48320443988.814926
4052,-57654289110.52249
4053,-267976548180.47308
4054,-75198393611.65863
4055,-15452693281.658234
4056,-166056639905.01407
4057,-35918468346.4675
4058,-125460146916.2185
4059,-232255735783.89825
4060,-30372016144.023464
4061,-185131506053.3955
4062,-11637281869.203392
4063,-222823114864.4979
4064,-62261349198.48963
4065,-77812317627.73354
4066,-232255735783.92148
4067,-76197188833.67365
4068,-66835325218.71095
4069,30513466035.87396
4070,-66835325218.74454
4071,-142677007296.60187
4072,-59232782738.79059
4073,-53901674412.55912
4074,-30301258839.52906
4075,-28520579565.804485
4076,-32915182855.627106
4077,-48320443988.814926
4078,-76233823999.49437
4079,-5240379214.98044
4080,-69378491930.34818
4081,-73417714337.934
4082,-53937653495.818504
4083,-128276256577.78973
4084,-5240379214.98044
4085,-84682471081.95815
4086,-11637281869.162857
4087,-73417714337.934
4088,-55753110990.755325
4089,-90637042875.2096
4090,-84631014531.05885
4091,-77812317627.73354
4092,-83818345971.88423
4093,-6205052298.315933
4094,-49355874376.67981
4095,-163983727132.36298
4096,-64875273214.58768
4097,-66051479642.116035
4098,-75019495550.53712
4099,-75269150916.11945
4100,-82239852343.63925
4101,-57654289110.52249
4102,-62236068229.63097
4103,-142677007296.591
4104,-61299563193.263145
4105,-69499982062.87617
4106,-84682471081.95416
4107,29548792952.49899
4108,-28520579565.804485
4109,-190677958255.86273
4110,-168670563921.11224
4111,-76197188833.65442
4112,-71693970117.91312
4113,-81275179260.27014
4114,-84682471081.95815
4115,-39733879758.93334
4116,-53901674412.55912
4117,-223858545252.33377
4118,-30301258839.49414
4119,-84452116469.97229
4120,-62153208441.86389
4121,-62236068229.62064
4122,-75198393611.65863
4123,-67878558705.41773
4124,21151602420.93049
4125,-267976548180.44986
4126,-76233823999.49437
4127,-75365615504.62994
4128,-149895998016.16803
4129,-62332106502.98404
4130,-84631014531.06284
4131,-128276256577.78392
4132,-4239393088.510171
4133,-62261349198.4547
4134,-173345590747.27292
4135,-76233823999.48856
4136,-232255735783.89825
4137,-81275179260.27014
4138,-76197188833.65442
